Type,Block,Street Name,Postal,Latitude,Longitude
HDB,21,TELOK BLANGAH CRES,90021,1.276607945,103.8208981
HDB,22,BALAM RD,370022,1.330166195,103.8877853
HDB,22,BEDOK STH AVE 1,460022,1.322831737,103.9328522
HDB,22,BOON KENG RD,330022,1.318176427,103.8614038
HDB,22,DOVER CRES,130022,1.307069743,103.7835844
HDB,22,EUNOS CRES,400022,1.324759105,103.9021074
HDB,22,GHIM MOH LINK,271022,1.309100697,103.7857515
HDB,22,HAIG RD,430022,1.313791315,103.8952287
HDB,22,HAVELOCK RD,160022,1.288746037,103.8288242
HDB,22,HOUGANG AVE 3,530022,1.364285424,103.8904679
HDB,22,JLN MEMBINA,166022,1.284887947,103.8264446
HDB,22,MARSILING DR,730022,1.441897301,103.7743738
HDB,22,QUEEN'S CL,140022,1.293566229,103.7996226
HDB,22,SIN MING RD,570022,1.357284441,103.8393967
HDB,22,ST. GEORGE'S RD,321022,1.325204757,103.8624453
HDB,22,TEBAN GDNS RD,601022,1.323297343,103.7393881
HDB,22,TELOK BLANGAH CRES,90022,1.276559216,103.8198219
HDB,22,TIONG BAHRU RD,165022,1.285699484,103.8317118
HDB,23,BALAM RD,370023,1.330970967,103.8865404
HDB,23,BEDOK STH AVE 1,460023,1.323298617,103.9327626
HDB,23,BENDEMEER RD,330023,1.317710415,103.862786
HDB,23,DOVER CRES,130023,1.307436465,103.7836295
HDB,23,EUNOS CRES,400023,1.324306375,103.9021606
HDB,23,GHIM MOH LINK,271023,1.308682479,103.7862088
HDB,23,HAIG RD,430023,1.313541965,103.8954818
HDB,23,HOUGANG AVE 3,530023,1.364866664,103.890728
HDB,23,JLN MEMBINA,163023,1.284748327,103.8268757
HDB,23,LIM LIAK ST,161023,1.285465349,103.8317194
HDB,23,MARSILING DR,730023,1.441539758,103.7732999
HDB,23,SIN MING RD,570023,1.354352709,103.8358237
HDB,23,ST. GEORGE'S RD,320023,1.324992913,103.8630499
HDB,23,TEBAN GDNS RD,600023,1.322857732,103.7392387
HDB,23,TELOK BLANGAH CRES,91023,1.275768826,103.8207116
HDB,23,TOA PAYOH EAST,310023,1.334555701,103.8571912
HDB,23A,QUEEN'S CL,140023,1.29429994,103.7997259
HDB,23B,QUEEN'S CL,141023,1.294073335,103.8000265
HDB,24,BALAM RD,370024,1.33018852,103.8875087
HDB,24,BENDEMEER RD,330024,1.318623478,103.8623244
HDB,24,BEO CRES,160024,1.288525352,103.8284586
HDB,24,EUNOS CRES,400024,1.323779951,103.9023304
HDB,24,HOUGANG AVE 3,530024,1.365512261,103.8920855
HDB,24,MARSILING DR,730024,1.441505331,103.7721316
HDB,24,NEW UPP CHANGI RD,461024,1.323864004,103.9333986
HDB,24,SIN MING RD,571024,1.35543111,103.8368657
HDB,24,TANGLIN HALT RD,140024,1.297677087,103.7996368
HDB,24,TEBAN GDNS RD,600024,1.323496353,103.7378842
HDB,24,TELOK BLANGAH CRES,90024,1.275409491,103.8206605
HDB,24,TIONG BAHRU RD,164024,1.285726545,103.8312705
HDB,25,CHAI CHEE RD,460025,1.323762901,103.9241556
HDB,25,EUNOS CRES,400025,1.323403316,103.9023757
HDB,25,LIM LIAK ST,161025,1.28540981,103.8312809
HDB,25,MARSILING DR,730025,1.441940096,103.7720532
HDB,25,SIN MING RD,570025,1.355339843,103.8374586
HDB,25,TANGLIN HALT RD,140025,1.297896651,103.7996965
HDB,25,TEBAN GDNS RD,600025,1.323079294,103.7377911
HDB,25,TECK WHYE LANE,680025,1.377987156,103.7551876
HDB,25,TELOK BLANGAH CRES,90025,1.276336898,103.8191944
HDB,25,TOA PAYOH EAST,310025,1.333566067,103.8569818
HDB,25A,JLN MEMBINA,162025,1.283466373,103.8261834
HDB,25B,JLN MEMBINA,164025,1.28362147,103.825391
HDB,26,BENDEMEER RD,330026,1.318307537,103.8629219
HDB,26,CHAI CHEE RD,460026,1.323311612,103.9236205
HDB,26,DOVER CRES,130026,1.305913876,103.7815667
HDB,26,GHIM MOH LINK,270026,1.30831872,103.7856751
HDB,26,JLN BERSEH,200026,1.306163609,103.8577767
HDB,26,JLN KLINIK,160026,1.288171345,103.828454
HDB,26,MARSILING DR,730026,1.441963079,103.7732218
HDB,26,NEW UPP CHANGI RD,462026,1.323338363,103.9342073
HDB,26,TANGLIN HALT RD,141026,1.298106411,103.799781
HDB,26,TECK WHYE LANE,680026,1.377621124,103.75574
HDB,26,TELOK BLANGAH CRES,90026,1.276693247,103.8188666
HDB,26,TIONG BAHRU RD,164026,1.285670557,103.8308321
HDB,26,TOA PAYOH EAST,310026,1.33291837,103.8567631
HDB,26A,JLN MEMBINA,162026,1.283062285,103.8260599
HDB,26B,JLN MEMBINA,165026,1.283092071,103.8255924
HDB,26C,JLN MEMBINA,166026,1.282757974,103.8252056
HDB,26D,JLN MEMBINA,167026,1.28209884,103.8252028
HDB,27,BALAM RD,370027,1.330308116,103.8863082
HDB,27,CHAI CHEE RD,461027,1.323793461,103.9232668
HDB,27,DOVER CRES,130027,1.305422783,103.7813204
HDB,27,GHIM MOH LINK,270027,1.308224484,103.7852297
HDB,27,JLN BAHAGIA,320027,1.326021022,103.858992
HDB,27,LIM LIAK ST,160027,1.285437042,103.8308393
HDB,27,MARINE CRES,440027,1.304025089,103.9135015
HDB,27,MARSILING DR,730027,1.442277085,103.7741728
HDB,27,NEW UPP CHANGI RD,462027,1.324124329,103.934921
HDB,27,TANGLIN HALT RD,142027,1.298324737,103.7998392
HDB,27,TELOK BLANGAH WAY,90027,1.274468661,103.8214741
HDB,27,TOA PAYOH EAST,310027,1.332270007,103.8563604
HDB,27A,JLN MEMBINA,163027,1.282218691,103.8245363
HDB,27B,JLN MEMBINA,164027,1.282908655,103.824868
HDB,28,BALAM RD,370028,1.330480963,103.8865792
HDB,28,BENDEMEER RD,330028,1.318698325,103.8632322
HDB,28,CASSIA CRES,391028,1.30894453,103.8835301
HDB,28,GHIM MOH LINK,270028,1.308841766,103.7849288
HDB,28,HOY FATT RD,154028,1.286634762,103.8095448
HDB,28,JLN BAHAGIA,320028,1.325779556,103.8588069
HDB,28,JLN BT MERAH,152028,1.286403502,103.809742
HDB,28,JLN KLINIK,160028,1.28789877,103.8282036
HDB,28,KELANTAN RD,201028,1.306163112,103.8574567
HDB,28,MARINE CRES,440028,1.303437455,103.9133488
HDB,28,MARSILING DR,730028,1.442790976,103.7737066
HDB,28,NEW UPP CHANGI RD,460028,1.32369452,103.9349949
HDB,28,TANGLIN HALT RD,140028,1.298543257,103.7998979
HDB,28,TELOK BLANGAH RISE,90028,1.273947618,103.8208669
HDB,28,TIONG BAHRU RD,163028,1.285697382,103.8303912
HDB,28A,DOVER CRES,131028,1.304915957,103.7821881
HDB,28B,DOVER CRES,132028,1.305443973,103.781869
HDB,28C,DOVER CRES,133028,1.305689258,103.782346
HDB,28D,DOVER CRES,134028,1.306083152,103.7824724
HDB,29,BALAM RD,371209,1.330147837,103.8867242
HDB,29,CHAI CHEE AVE,460029,1.324760401,103.9243702
HDB,29,JLN BAHAGIA,320029,1.325258074,103.8589406
HDB,29,KELANTAN RD,200029,1.305734406,103.8571215
HDB,29,LIM LIAK ST,161029,1.285381443,103.8304007
HDB,29,MARINE CRES,440029,1.302849836,103.9131972
HDB,29,MARSILING DR,731029,1.442748457,103.7729218
HDB,29,NEW UPP CHANGI RD,464029,1.323958134,103.9363413
HDB,29,TANGLIN HALT RD,141029,1.298847085,103.7996412
HDB,29A,CHAI CHEE AVE,461029,1.324886322,103.9241321
HDB,30,BALAM RD,370030,1.329654615,103.8871836
HDB,30,BENDEMEER RD,330030,1.319303367,103.8640498
HDB,30,CASSIA CRES,392030,1.309687215,103.8834754
HDB,30,HOLLAND CL,270030,1.307747891,103.7966272
HDB,30,JLN BAHAGIA,320030,1.325741056,103.8581083
HDB,30,JLN KLINIK,160030,1.287669769,103.8282029
HDB,30,KELANTAN RD,200030,1.305471819,103.8568794
HDB,30,MARINE CRES,440030,1.304222795,103.911164
HDB,30,MARSILING DR,730030,1.442559074,103.7724055
HDB,30,NEW UPP CHANGI RD,462030,1.323198777,103.9349452
HDB,30,TANGLIN HALT RD,140030,1.299106097,103.7995619
HDB,30,TEBAN GDNS RD,600030,1.320822826,103.7390755
HDB,30,TELOK BLANGAH RISE,90030,1.272985283,103.820252
HDB,30A,HOLLAND CL,271030,1.307469053,103.7971867
HDB,31,BALAM RD,370031,1.329682323,103.885408
HDB,31,BEDOK STH AVE 2,460031,1.323014743,103.9381652
HDB,31,EUNOS CRES,400031,1.320389363,103.901842
HDB,31,HOLLAND CL,270031,1.306975268,103.7970803
HDB,31,MARINE CRES,440031,1.303705566,103.9114448
HDB,31,MARSILING DR,730031,1.442985955,103.7723427
HDB,31,TANGLIN HALT RD,141031,1.299361916,103.7994714
HDB,31,TEBAN GDNS RD,600031,1.320308144,103.7389677
HDB,31,TELOK BLANGAH RISE,90031,1.272397327,103.8208327
HDB,32,BALAM RD,370032,1.329393305,103.8869775
HDB,32,BEDOK STH AVE 2,460032,1.322625781,103.9378158
HDB,32,CASSIA CRES,390032,1.309416071,103.8839001
HDB,32,CHAI CHEE AVE,462032,1.323388186,103.9246665
HDB,32,EUNOS CRES,400032,1.320292535,103.901356
HDB,32,HOLLAND CL,270032,1.306184893,103.7968812
HDB,32,JLN BAHAGIA,321032,1.325978127,103.8576966
HDB,32,JLN BT HO SWEE,160032,1.287421225,103.8284155
HDB,32,MARINE CRES,440032,1.303178277,103.9118066
HDB,32,MARSILING DR,730032,1.443376098,103.7729181
HDB,32,NEW MKT RD,50032,1.284858609,103.8425788
HDB,32,TANGLIN HALT RD,142032,1.299620525,103.7993864
HDB,32,TEBAN GDNS RD,600032,1.321843963,103.7398725
HDB,32,TELOK BLANGAH RISE,90032,1.273131053,103.8216629
HDB,33,BALAM RD,370033,1.329766654,103.8862292
HDB,33,BEDOK STH AVE 2,462033,1.323234693,103.9392214
HDB,33,CHAI CHEE AVE,461033,1.324009118,103.9258481
HDB,33,EUNOS CRES,400033,1.320183255,103.9008049
HDB,33,JLN BAHAGIA,320033,1.326612098,103.8584362
HDB,33,LIM LIAK ST,160033,1.285119168,103.8315772
HDB,33,MARINE CRES,440033,1.302648966,103.9121848
HDB,33,MARSILING DR,730033,1.443558254,103.7720154
HDB,33,TANGLIN HALT RD,142033,1.296567445,103.7983786
HDB,33,TEBAN GDNS RD,600033,1.320302528,103.7418485
HDB,33,TELOK BLANGAH WAY,90033,1.274361964,103.822184
HDB,34,BEDOK STH AVE 2,460034,1.322056529,103.9383547
HDB,34,CASSIA CRES,390034,1.309640784,103.8844718
HDB,34,CHAI CHEE AVE,461034,1.32416997,103.9264052
HDB,34,CIRCUIT RD,370034,1.329043618,103.8874381
HDB,34,EUNOS CRES,400034,1.321013483,103.9009728
HDB,34,JLN BAHAGIA,320034,1.326981809,103.8577618
HDB,34,JLN BT HO SWEE,160034,1.288076876,103.8270813
HDB,34,KIM CHENG ST,161034,1.284899222,103.8315842
HDB,34,LOR 5 TOA PAYOH,310034,1.334799733,103.8541555
HDB,34,MARINE CRES,440034,1.30414964,103.912124
HDB,34,MARSILING DR,730034,1.443987889,103.7720095
HDB,34,TANGLIN HALT RD,142034,1.296808995,103.7983615
HDB,34,TEBAN GDNS RD,600034,1.319879635,103.741754
HDB,34,TELOK BLANGAH WAY,90034,1.273517801,103.822481
HDB,34,UPP CROSS ST,58340,1.28406557,103.8450014
HDB,34,WHAMPOA WEST,330034,1.320501696,103.8633413
HDB,35,BEDOK STH AVE 2,460035,1.322332207,103.9397662
HDB,35,CHAI CHEE AVE,462035,1.324539821,103.9267117
HDB,35,CIRCUIT RD,370035,1.329158997,103.8860103
HDB,35,EUNOS CRES,400035,1.321107539,103.9013726
HDB,35,JLN BAHAGIA,320035,1.326740506,103.8575763
HDB,35,JLN RUMAH TINGGI,151035,1.287693947,103.8089335
HDB,35,LIM LIAK ST,160035,1.285101769,103.8310352
HDB,35,LOR 5 TOA PAYOH,311035,1.334886917,103.854606
HDB,35,MARINE CRES,441035,1.303780548,103.9129035
HDB,35,MARSILING DR,730035,1.444983463,103.7717205
HDB,35,TANGLIN HALT RD,142035,1.297044521,103.7987516
HDB,35,TEBAN GDNS RD,601035,1.319620851,103.7422393
HDB,35,TELOK BLANGAH RISE,90035,1.273022019,103.8221232
HDB,36,BEDOK STH AVE 2,460036,1.321632997,103.9384413
HDB,36,BEO CRES,160036,1.288300791,103.8271804
HDB,36,CASSIA CRES,390036,1.309820509,103.8850722
HDB,36,CHAI CHEE AVE,461036,1.325341025,103.9254354
HDB,36,CIRCUIT RD,370036,1.329026079,103.8869308
HDB,36,EUNOS CRES,400036,1.321171644,103.9017728
HDB,36,JLN RUMAH TINGGI,150036,1.288501554,103.8087768
HDB,36,LOR 5 TOA PAYOH,310036,1.334821399,103.8552729
HDB,36,MARSILING DR,730036,1.445323796,103.7721927
HDB,36,MOH GUAN TER,161036,1.284881937,103.8310424
HDB,36,TANGLIN HALT RD,141036,1.297292454,103.7982287
HDB,36,TEBAN GDNS RD,600036,1.319974503,103.7427392
HDB,37,BEDOK STH AVE 2,460037,1.321906636,103.9398472
HDB,37,CAMBRIDGE RD,210037,1.316866481,103.8493636
HDB,37,CHAI CHEE AVE,461037,1.325442004,103.9262076
HDB,37,CIRCUIT RD,370037,1.328174693,103.8864842
HDB,37,JLN RUMAH TINGGI,151037,1.289374465,103.8103459
HDB,37,LIM LIAK ST,160037,1.285084465,103.8304936
HDB,37,LOR 5 TOA PAYOH,310037,1.334526113,103.8559154
HDB,37,MARSILING DR,730037,1.445541762,103.7717092
HDB,37,TANGLIN HALT RD,140037,1.297772317,103.7980171
HDB,37,TEBAN GDNS RD,600037,1.320531436,103.7426522
HDB,37,TELOK BLANGAH RISE,90037,1.272672565,103.8228757
HDB,38,BEDOK STH RD,460038,1.320825609,103.9389946
HDB,38,BEO CRES,160038,1.288553932,103.82729
HDB,38,CAMBRIDGE RD,210038,1.316589211,103.8489097
HDB,38,CIRCUIT RD,370038,1.327957357,103.8860804
HDB,38,JLN BAHAGIA,320038,1.326905919,103.8564866
HDB,38,JLN RUMAH TINGGI,150038,1.288633659,103.8096439
HDB,38,KIM PONG RD,161038,1.284864669,103.8305005
HDB,38,LOR 5 TOA PAYOH,310038,1.335341002,103.8548594
HDB,38,TANGLIN HALT RD,140038,1.297508103,103.7987228
HDB,38,TEBAN GDNS RD,600038,1.321138966,103.7427876
HDB,38,TELOK BLANGAH RISE,90038,1.272332606,103.8222103
HDB,38,UPP BOON KENG RD,380038,1.318040811,103.8742228
HDB,38A,BENDEMEER RD,331038,1.320057978,103.8669394
HDB,38B,BENDEMEER RD,332038,1.320532583,103.8667955
HDB,38C,BENDEMEER RD,333038,1.321120278,103.8667869
HDB,38D,BENDEMEER RD,334038,1.32163647,103.8667673
HDB,39,BEDOK STH RD,460039,1.321397663,103.9397304
HDB,39,CAMBRIDGE RD,210039,1.316338073,103.8484685
HDB,39,CIRCUIT RD,370039,1.32742995,103.8856816
HDB,39,JLN BAHAGIA,320039,1.327194693,103.8561185
HDB,39,JLN RUMAH TINGGI,151039,1.288633343,103.8100159
HDB,39,JLN TIGA,390039,1.307820603,103.8850923
HDB,39,TEBAN GDNS RD,600039,1.321368811,103.7428451
HDB,39,TELOK BLANGAH RISE,90039,1.271747245,103.8225083
HDB,39,UPP BOON KENG RD,380039,1.318723581,103.8742265
HDB,39A,BENDEMEER RD,331039,1.320179385,103.8663658
HDB,40,BEDOK STH RD,460040,1.320986319,103.93981
HDB,40,BEO CRES,160040,1.289057892,103.827513
HDB,40,CAMBRIDGE RD,210040,1.315993017,103.8482431
HDB,40,CHAI CHEE AVE,461040,1.326043353,103.9264885
HDB,40,CIRCUIT RD,370040,1.327676959,103.8862647
HDB,40,HOLLAND DR,270040,1.307175908,103.7935003
HDB,40,JLN BAHAGIA,320040,1.327290541,103.8562177
HDB,40,JLN RUMAH TINGGI,151040,1.288632893,103.8105346
HDB,40,SIMS DR,380040,1.31747603,103.8763541
HDB,40,TANGLIN HALT RD,143040,1.297986437,103.7985808
HDB,40,TEBAN GDNS RD,600040,1.321350377,103.7420311
HDB,40,TELOK BLANGAH RISE,90040,1.272099266,103.8232451
HDB,41,BEDOK STH RD,460041,1.321050718,103.9408032
HDB,41,CAMBRIDGE RD,210041,1.315437621,103.8498177
HDB,41,CHAI CHEE ST,461041,1.327361556,103.9261194
HDB,41,CIRCUIT RD,370041,1.327205686,103.8862674
HDB,41,HOLLAND DR,270041,1.307620049,103.7934635
HDB,41,JLN BAHAGIA,320041,1.327014021,103.8565706
HDB,41,KIM CHENG ST,160041,1.284690696,103.8315909
HDB,41,SIMS DR,380041,1.316855329,103.8755513
HDB,41,STIRLING RD,140041,1.298640481,103.8019397
HDB,41,TANGLIN HALT RD,141041,1.298228399,103.7985854
HDB,41,TEBAN GDNS RD,601041,1.321586496,103.7415689
HDB,42,BEDOK STH RD,460042,1.321478478,103.940721
HDB,42,CAMBRIDGE RD,210042,1.316005236,103.8497916
HDB,42,CASSIA CRES,390042,1.310411405,103.886398
HDB,42,CHAI CHEE ST,461042,1.327978774,103.9258048
HDB,42,CIRCUIT RD,370042,1.32684924,103.8862935
HDB,42,HOLLAND DR,270042,1.307903833,103.7929614
HDB,42,JLN BAHAGIA,320042,1.327149833,103.8569624
HDB,42,KIM CHENG ST,161042,1.28443457,103.831599
HDB,42,SIMS DR,380042,1.317000196,103.8759946
HDB,42,TANGLIN HALT RD,141042,1.298470056,103.7985802
HDB,42,TELOK BLANGAH RISE,90042,1.270918709,103.8226854
HDB,42A,SIMS DR,381042,1.316668875,103.8760975
HDB,43,BEDOK STH RD,460043,1.321541281,103.9415933
HDB,43,BENDEMEER RD,330043,1.321124993,103.8658333
HDB,43,CAMBRIDGE RD,210043,1.315363027,103.8494345
HDB,43,CHAI CHEE ST,461043,1.328346685,103.9256548
HDB,43,CIRCUIT RD,370043,1.326482283,103.8855449
HDB,43,HOLLAND DR,270043,1.307434111,103.7928976
HDB,43,JLN BAHAGIA,320043,1.327061296,103.8570748
HDB,43,JLN TIGA,390043,1.308133686,103.8847295
HDB,43,LENGKOK BAHRU,150043,1.286955402,103.8110008
HDB,43,LOR 5 TOA PAYOH,310043,1.335906923,103.8543146
HDB,43,MARINE CRES,441043,1.305734461,103.9130071
HDB,43,MOH GUAN TER,160043,1.284670567,103.8310493
HDB,43,SIMS DR,380043,1.317160584,103.8765829
HDB,43,STIRLING RD,141043,1.298096771,103.8025981
HDB,43,TANGLIN HALT RD,142043,1.298710923,103.79858
HDB,43,TEBAN GDNS RD,600043,1.321102559,103.741674
HDB,43,TELOK BLANGAH RISE,90043,1.270379512,103.823236
HDB,43A,SIMS DR,381043,1.316818844,103.8766396
HDB,44,BEDOK STH RD,460044,1.321115548,103.9416755
HDB,44,BENDEMEER RD,330044,1.322260137,103.8666231
HDB,44,CHAI CHEE ST,461044,1.329014301,103.9256678
HDB,44,CIRCUIT RD,370044,1.32665458,103.886119
HDB,44,JLN BAHAGIA,320044,1.327409379,103.8572312
HDB,44,LENGKOK BAHRU,150044,1.286850982,103.8117125
HDB,44,LOR 5 TOA PAYOH,310044,1.336231496,103.8540431
HDB,44,MARINE CRES,440044,1.304733486,103.913088
HDB,44,MOH GUAN TER,161044,1.284420207,103.8310569
HDB,44,OWEN RD,210044,1.31551163,103.8503779
HDB,44,SIMS DR,380044,1.316235211,103.8768812
HDB,44,STIRLING RD,141044,1.297791663,103.8026579
HDB,44,TANGLIN HALT RD,142044,1.29895181,103.7985417
HDB,44,TEBAN GDNS RD,600044,1.320753918,103.7416002
HDB,44,TELOK BLANGAH DR,100044,1.271408833,103.8108875
HDB,45,BENDEMEER RD,330045,1.322387527,103.8661261
HDB,45,CHAI CHEE ST,461045,1.328647794,103.9244954
HDB,45,CIRCUIT RD,370045,1.326387894,103.8860773
HDB,45,HOLLAND DR,270045,1.308617903,103.7929359
HDB,45,JLN TIGA,390045,1.308637777,103.8846448
HDB,45,KIM CHENG ST,160045,1.284226486,103.8316063
HDB,45,LENGKOK BAHRU,150045,1.286742975,103.8126313
HDB,45,LOR 5 TOA PAYOH,310045,1.335865372,103.8537511
HDB,45,MARINE CRES,440045,1.304550236,103.9124555
HDB,45,SIMS DR,381045,1.317130402,103.8781851
HDB,45,TANGLIN HALT RD,141045,1.299194385,103.7985245
HDB,45,TEBAN GDNS RD,600045,1.320051467,103.7411299
HDB,45,TELOK BLANGAH DR,100045,1.271757071,103.8095604
HDB,46,BENDEMEER RD,339931,1.314942497,103.8613715
HDB,46,CIRCUIT RD,370046,1.326154695,103.886047
HDB,46,HOLLAND DR,270046,1.308789494,103.7926956
HDB,46,JLN BAHAGIA,320046,1.327646531,103.8569221
HDB,46,JLN BT HO SWEE,160046,1.288295797,103.8261447
HDB,46,LENGKOK BAHRU,150046,1.287077496,103.8127058
HDB,46,LOR 5 TOA PAYOH,310046,1.336466583,103.8532214
HDB,46,MARINE CRES,440046,1.305102401,103.9126648
HDB,46,OWEN RD,210046,1.315140198,103.8507984
HDB,46,SENG POH RD,161046,1.284003917,103.8315298
HDB,46,STIRLING RD,140046,1.298445022,103.801578
HDB,46,TEBAN GDNS RD,600046,1.320030281,103.7404787
HDB,46,TELOK BLANGAH DR,100046,1.271690611,103.8098523
HDB,47,BENDEMEER RD,330047,1.323397413,103.866812
HDB,47,CIRCUIT RD,370047,1.325775271,103.8857036
HDB,47,HOLLAND DR,270047,1.308532495,103.7923851
HDB,47,JLN BAHAGIA,320047,1.327504822,103.8568971
HDB,47,JLN TIGA,390047,1.308760818,103.885032
HDB,47,LENGKOK BAHRU,151047,1.287151475,103.8118327
HDB,47,LOR 6 TOA PAYOH,310047,1.336910298,103.8540304
HDB,47,MARINE CRES,441047,1.305532132,103.9125821
HDB,47,MOH GUAN TER,160047,1.284205817,103.8310634
HDB,47,STIRLING RD,140047,1.298202805,103.8020236
HDB,47,TEBAN GDNS RD,600047,1.320126278,103.7398885
HDB,47,TELOK BLANGAH DR,100047,1.272044271,103.810097
HDB,48,BENDEMEER RD,330048,1.323322706,103.8663992
HDB,48,CIRCUIT RD,370048,1.325410325,103.885651
HDB,48,DORSET RD,211048,1.314477856,103.8510724
HDB,48,JLN BAHAGIA,320048,1.327613751,103.8566347
HDB,48,LENGKOK BAHRU,151048,1.287277396,103.8109636
HDB,48,LOR 5 TOA PAYOH,310048,1.337083957,103.853541
HDB,48,LOWER DELTA RD,160048,1.289442681,103.8262014
HDB,48,MOH GUAN TER,161048,1.283991598,103.8310708
HDB,48,STRATHMORE AVE,140048,1.293802603,103.8077892
HDB,48,TEBAN GDNS RD,600048,1.320497729,103.7399677
HDB,48,TELOK BLANGAH DR,100048,1.272346698,103.8105545
HDB,48A,DORSET RD,211048,1.314477856,103.8510724
HDB,49,CIRCUIT RD,370049,1.325132403,103.8856108
HDB,49,DORSET RD,210049,1.312957982,103.8501587
HDB,49,HOY FATT RD,150049,1.28748905,103.8117141
HDB,49,JLN BAHAGIA,320049,1.327659816,103.8563735
HDB,49,JLN TIGA,391049,1.308509326,103.8853462
HDB,49,KIM PONG RD,160049,1.284299357,103.830518
HDB,49,LOR 5 TOA PAYOH,310049,1.33737121,103.8531134
HDB,49,STRATHMORE AVE,140049,1.294021643,103.8082128
HDB,49,TEBAN GDNS RD,600049,1.320989284,103.7381807
HDB,49,TELOK BLANGAH DR,100049,1.272201815,103.8110608
HDB,49,WHAMPOA STH,331049,1.323781803,103.8663962
HDB,50,C'WEALTH DR,142050,1.301129092,103.797123
HDB,50,CHAI CHEE ST,461050,1.329304314,103.9224158
HDB,50,CIRCUIT RD,370050,1.324884483,103.8855714
HDB,50,DORSET RD,211050,1.312724567,103.8503761
HDB,50,HAVELOCK RD,160050,1.289778139,103.8267937
HDB,50,HOY FATT RD,150050,1.287877158,103.8114409
HDB,50,JLN BAHAGIA,320050,1.327685388,103.8562291
HDB,50,LOR 5 TOA PAYOH,310050,1.336989889,103.8526929
HDB,50,MOH GUAN TER,161050,1.28407985,103.8305255
HDB,50,SIMS DR,381050,1.316150757,103.8784402
HDB,50,STIRLING RD,141050,1.297140906,103.8037912
HDB,50,STRATHMORE AVE,140050,1.293845338,103.8087279
HDB,50,TEBAN GDNS RD,600050,1.320603555,103.7377922
HDB,50,TELOK BLANGAH DR,100050,1.27309041,103.8101436
HDB,51,C'WEALTH DR,141051,1.30153487,103.7976404
HDB,51,CHAI CHEE ST,460051,1.3288109,103.9221299
HDB,51,CIRCUIT RD,370051,1.324520452,103.8855146
HDB,51,JLN BAHAGIA,320051,1.32772151,103.8560206
HDB,51,KENT RD,210051,1.316757072,103.8511056
HDB,51,LENGKOK BAHRU,150051,1.287613426,103.8122721
HDB,51,LOR 6 TOA PAYOH,310051,1.337783376,103.8525075
HDB,51,NEW UPP CHANGI RD,461051,1.323429858,103.9422694
HDB,51,SIMS DR,380051,1.316292321,103.878899
HDB,51,STRATHMORE AVE,140051,1.293358565,103.8087998
HDB,51,TEBAN GDNS RD,600051,1.320772701,103.7370353
HDB,51,TELOK BLANGAH DR,100051,1.273513379,103.8101453
HDB,52,C'WEALTH DR,142052,1.30190334,103.7972432
HDB,52,CHAI CHEE ST,460052,1.328696852,103.92095
HDB,52,CIRCUIT RD,370052,1.324208514,103.8854669
HDB,52,HAVELOCK RD,161052,1.28951776,103.8284671
HDB,52,JLN BAHAGIA,320052,1.327745704,103.8558809
HDB,52,KENT RD,210052,1.316062564,103.8516113
HDB,52,LENGKOK BAHRU,150052,1.288487134,103.8133515
HDB,52,LOR 6 TOA PAYOH,310052,1.338249143,103.852482
HDB,52,NEW UPP CHANGI RD,461052,1.323903872,103.9425114
HDB,52,SIMS PL,381052,1.316124017,103.8805284
HDB,52,STRATHMORE AVE,141052,1.293313145,103.8082534
HDB,52,TEBAN GDNS RD,600052,1.321009823,103.7374828
HDB,52,TELOK BLANGAH DR,101052,1.273332575,103.8110858
HDB,53,C'WEALTH DR,142053,1.302058783,103.7965817
HDB,53,CHAI CHEE ST,460053,1.328462891,103.9199785
HDB,53,CHIN SWEE RD,160053,1.28762317,103.8414629
HDB,53,GEYLANG BAHRU,330053,1.324322313,103.8681596
HDB,53,HAVELOCK RD,161053,1.289336654,103.8289203
HDB,53,JLN MA'MOR,320053,1.328278539,103.8560974
HDB,53,KENT RD,210053,1.316525427,103.852092
HDB,53,LENGKOK BAHRU,150053,1.288847235,103.8134506
HDB,53,LOR 5 TOA PAYOH,310053,1.337804522,103.8507933
